1255,1081,6212,78,1,3.72,1.2648,3
1099,1081,6212,78,1,9.72,4.6656,3
127,1081,4350,78,1,3.48,1.0788,2
197,1081,4350,78,1,11.64,4.1904,4
813,1081,4350,78,1,4.35,1.8705,3
110,1081,4350,78,1,7.05,2.8905,3
917,1081,5406,78,1,3.36,1.512,3
268,1081,5406,78,1,6.92,3.2524,4
657,1081,5406,78,1,6.36,1.9716,3
634,1081,5406,78,1,7.59,3.5673,3
1117,1081,5406,78,1,10.92,4.8048,3
199,1081,8391,78,1,5.01,1.503,3
1254,1081,8391,78,1,7.34,3.3764,2
378,1081,8391,78,1,2.22,1.0878,2
1447,1081,8391,78,1,8.88,3.3744,3
211,1081,8391,78,1,10.88,5.2224,4
388,1081,8391,78,1,9.4,4.606,4
1224,1081,4907,78,1,3.72,1.7112,3
149,1081,4907,78,1,7.47,2.3904,3
1403,1081,4907,78,1,12.2,5.002,5
1487,1081,4907,78,1,2.85,1.1115,3
1237,1081,4907,78,1,8.25,3.2175,3
428,1081,4907,78,1,2.68,1.206,4
1297,1081,4907,78,1,8.3,3.071,5
493,1073,10160,"0",1,10.56,3.5904,4
376,1073,10160,"0",1,6.81,2.5197,3
1294,1073,8474,"0",1,3.44,1.6512,2
1483,1073,8474,"0",1,8.52,4.0044,4
907,1073,71,"0",1,17.1,7.353,5
258,1073,71,"0",1,5.16,2.58,3
1061,1073,71,"0",1,6.64,3.1872,4
624,1073,71,"0",1,9.84,4.6248,4
541,1073,7563,"0",1,7.52,3.1584,4
1356,1073,7563,"0",1,6.4,2.88,4
468,1073,7563,"0",1,5.22,2.5056,3
844,1073,7563,"0",1,6.62,2.5818,2
1273,1073,7563,"0",1,9.93,3.4755,3
823,1073,7270,"0",1,6.86,3.1556,2
147,1073,7270,"0",1,2.56,"0.7936",4
617,1073,7270,"0",1,4.64,1.7168,4
1179,1073,7270,"0",1,10.52,5.1548,4
224,1073,7270,"0",1,5.19,2.2317,3
1312,1073,8231,"0",1,7.65,2.601,5
1382,1073,8231,"0",1,4.52,2.0792,4
767,1073,9585,"0",1,4.35,1.3485,3
554,1073,5418,"0",1,9.42,3.4854,3
1342,1073,5418,"0",1,11.19,4.6998,3
121,1073,5418,"0",1,8.94,4.2912,3
1496,1073,5418,"0",1,7.41,2.964,3
487,1073,5418,"0",1,10.4,3.536,4
398,1073,5418,"0",1,1.6,"0.624",2
1080,1073,5418,"0",1,4.38,1.971,2
437,1073,10113,"0",1,5.91,2.0094,3
547,1073,10113,"0",1,4.62,2.31,2
631,1073,10113,"0",1,3.12,1.092,4
381,1073,10113,"0",1,6.99,2.9358,3
1130,1073,10113,"0",1,6.2,2.48,4
28,1073,10113,"0",1,11.73,4.5747,3
1363,1073,10113,"0",1,7.98,3.1122,3
887,1073,10113,"0",1,7.2,2.232,4
778,1073,5618,"0",1,8.16,3.1008,3
1061,1073,5618,"0",1,8.3,2.988,5
213,1073,5618,"0",1,1.12,"0.4032",2
56,1073,5618,"0",1,1.42,"0.5964",2
736,1073,2622,"0",1,6.39,2.1726,3
432,1073,2622,"0",1,9.4,3.196,4
349,1073,462,"0",1,4.68,2.0124,2
765,1073,462,"0",1,5.76,2.8224,3
1075,1073,462,"0",1,3.08,1.2936,2
559,1073,462,"0",1,7.56,3.0996,2
969,1073,8231,"0",1,7.04,2.3232,4
1291,1073,8231,"0",1,6.9,3.105,3
1468,1073,8231,"0",1,2.52,1.1088,2
1352,1073,8231,"0",1,10.6,4.24,4
143,1073,8231,"0",1,4.92,2.2632,2
653,1073,8231,"0",1,5.56,2.1128,2
682,1073,8231,"0",1,2.44,"0.9028",4
1325,1073,8231,"0",1,7.15,2.574,5
551,1073,3958,"0",1,9.63,4.7187,3
967,1073,3958,"0",1,1.22,"0.4636",2
1277,1073,3958,"0",1,7.62,3.048,3
761,1073,3958,"0",1,5.1,2.193,3
751,1073,3958,"0",1,6.57,2.0367,3
441,1073,10160,"0",1,1.14,"0.4104",2
884,1073,10160,"0",1,7.8,3.822,3
1526,1073,10160,"0",1,3.3,1.386,2
1208,1073,6263,"0",1,11.48,5.3956,4
1357,1073,6263,"0",1,5.42,1.9512,2
908,1073,6263,"0",1,2.76,"0.8832",4
698,1073,6263,"0",1,9.32,3.1688,4
914,1073,6263,"0",1,9.84,3.6408,4
265,1073,6263,"0",1,7.22,3.3212,2
654,1073,6263,"0",1,8.68,3.6456,4
1291,1073,1745,"0",1,6.9,3.312,3
1108,1073,1745,"0",1,4.92,1.6236,3
99,1073,1745,"0",1,9.44,3.6816,4
9,1073,1745,"0",1,7.26,2.3232,3
692,1073,1745,"0",1,3.1,1.395,2
1409,1073,8943,"0",1,2.12,"0.9752",4
1559,1073,8943,"0",1,4.86,1.6038,3
696,1073,8943,"0",1,2.16,"0.972",3
900,1073,8943,"0",1,3.72,1.674,2
1116,1073,8943,"0",1,5.06,1.518,2
467,1073,8943,"0",1,7.62,2.8956,2
856,1073,8943,"0",1,7.17,2.5812,3
833,1073,8943,"0",1,7.17,2.5095,3
88,1073,9374,"0",1,3.44,1.2384,4
410,1073,9374,"0",1,5.04,2.3688,4
587,1073,9374,"0",1,9.81,3.3354,3
470,1073,9374,"0",1,14.5,4.785,5
27,1073,826,"0",1,10.6,3.392,4
1423,1073,7021,"0",1,7.11,3.1995,3
348,1073,7021,"0",1,4.92,1.5252,4
44,1073,7021,"0",1,11.72,5.0396,4
127,1073,7021,"0",1,3.48,1.4616,2
1436,1073,7021,"0",1,2.76,1.1592,3
627,1073,7021,"0",1,5.1,2.448,3
1205,1073,7021,"0",1,5.2,2.08,2
789,1073,2814,"0",1,7.24,3.0408,2
672,1073,2814,"0",1,10.02,4.2084,3
1022,1073,2814,"0",1,4.53,2.1291,3
1531,1073,2814,"0",1,1.53,"0.5202",3
27,1073,3277,"0",1,7.95,2.6235,3
1375,1073,3277,"0",1,4.26,1.7892,2
33,1073,3277,"0",1,4.08,1.5096,3
536,1073,2094,"0",1,5.46,1.9656,3
260,1073,2094,"0",1,7.36,3.5328,4
676,1073,2094,"0",1,9.87,4.0467,3
986,1073,2094,"0",1,7,2.8,2
470,1073,2094,"0",1,8.7,3.915,3
54,1073,8294,"0",1,11.72,4.2192,4
149,1073,8294,"0",1,9.96,4.1832,4
592,1073,8294,"0",1,4.96,1.8352,2
1235,1073,8294,"0",1,2.76,"0.9108",2
1279,1073,8294,"0",1,11.84,4.2624,4
4,1073,8294,"0",1,7.28,3.2032,2
299,1073,8294,"0",1,6.72,2.2848,4
324,1073,4362,"0",1,5.91,2.7777,3
461,1073,4362,"0",1,5.44,2.0128,2
877,1073,4362,"0",1,4.74,1.6116,3
1187,1073,4362,"0",1,6.6,2.706,3
258,1073,4362,"0",1,5.16,2.322,3
661,1073,4362,"0",1,7.02,2.8782,3
1447,1073,10113,"0",1,8.88,4.3512,3
598,1073,10113,"0",1,6.08,2.6752,4
442,1073,10113,"0",1,6.72,2.7552,3
1324,1073,10113,"0",1,6.62,2.8466,2
1380,1073,10113,"0",1,18.1,5.792,5
798,1073,10113,"0",1,10.84,4.5528,4
914,1073,1396,"0",1,12.3,5.043,5
459,1073,6339,"0",1,1.92,"0.864",3
1274,1073,6339,"0",1,3.93,1.4541,3
1530,1073,6339,"0",1,3.81,1.524,3
1289,1073,9374,"0",1,6.05,1.8755,5
1465,1073,9374,"0",1,11.16,3.348,4
1349,1073,9374,"0",1,11.6,4.176,4
140,1073,9374,"0",1,7.28,3.0576,4
650,1073,9374,"0",1,6.2,2.48,4
766,1073,1823,"0",1,1.86,"0.744",3
743,1073,1823,"0",1,3.84,1.7664,4
1226,1073,1823,"0",1,11.84,4.736,4
922,1073,1823,"0",1,5.18,1.9684,2
1006,1073,1823,"0",1,8.56,3.2528,4
756,1073,1823,"0",1,13.4,5.896,5
1505,1073,1823,"0",1,13.75,4.95,5
816,1073,1823,"0",1,4.58,1.603,2
1269,1073,7976,"0",1,7.94,3.176,2
354,1073,7976,"0",1,4.5,2.25,2
398,1073,7976,"0",1,2.4,1.08,3
680,1073,7976,"0",1,4.41,2.0727,3
1390,1073,7976,"0",1,7.64,3.5908,4
820,1073,7976,"0",1,2.1,"0.756",3
144,1073,7976,"0",1,2.04,"0.6528",4
1554,1073,8491,"0",1,7.62,3.5052,3
306,1073,8491,"0",1,15.84,6.6528,4
1348,1073,8491,"0",1,9.88,4.3472,4
1338,1073,8491,"0",1,4.44,2.0868,2
955,1073,8491,"0",1,7.66,3.2172,2
545,1073,8491,"0",1,4.35,1.653,3
1022,1073,9954,"0",1,6.04,1.9328,4
346,1073,9954,"0",1,4.24,2.0776,2
816,1073,9954,"0",1,11.45,5.267,5
1377,1073,9954,"0",1,5.66,1.9244,2
422,1073,9954,"0",1,14.68,6.4592,4
999,1073,9954,"0",1,5.42,2.1138,2
586,1073,634,"0",1,4.26,1.917,3
896,1073,634,"0",1,5.36,1.608,2
1121,1073,1560,"0",1,11.61,4.2957,3
1243,1073,1560,"0",1,4.72,1.5576,4
461,1073,1560,"0",1,5.44,2.6656,2
1250,1073,1560,"0",1,4.32,1.3824,2
29,1073,1560,"0",1,7.12,2.848,4
1403,1073,1560,"0",1,4.88,1.7568,2
395,1073,1560,"0",1,8.88,2.8416,4
305,1073,1560,"0",1,13.56,4.6104,4
289,1073,5065,"0",1,4.11,1.4385,3
1134,1073,5065,"0",1,3.64,1.4924,2
32,1073,5065,"0",1,5.72,2.7456,2
947,1073,8925,"0",1,1.95,"0.8385",3
1324,1073,8925,"0",1,6.62,2.8466,2
608,1073,8925,"0",1,2.04,"0.8772",3
1197,1073,8925,"0",1,12.56,4.396,4
783,1073,5652,"0",1,7.41,2.8158,3
1066,1073,5652,"0",1,11.56,4.1616,4
217,1073,5652,"0",1,1.36,"0.4896",2
61,1073,5652,"0",1,1.48,"0.6216",2
643,1073,1805,"0",1,5.52,1.8216,3
340,1073,1805,"0",1,1.89,"0.6237",3
257,1073,9049,"0",1,1.06,"0.3286",2
673,1073,9049,"0",1,10.96,4.384,4
983,1073,9049,"0",1,2.46,"0.8856",3
406,1073,9585,"0",1,6.56,3.0832,4
223,1073,9585,"0",1,12.76,4.8488,4
773,1073,9585,"0",1,2.84,"0.8804",4
1119,1073,8649,"0",1,12.68,4.5648,4
31,1073,8649,"0",1,6.2,2.604,4
614,1073,462,"0",1,15.12,6.048,4
404,1073,462,"0",1,3.75,1.725,3
620,1073,462,"0",1,2.92,1.2848,4
1529,1073,462,"0",1,9.81,4.3164,3
774,1073,462,"0",1,4.9,2.156,2
337,1073,462,"0",1,2.25,"0.72",3
362,1073,7098,"0",1,7.94,3.4936,2
1138,1073,7098,"0",1,4.88,2.3912,2
349,1073,1371,"0",1,9.36,4.4928,4
445,1073,1371,"0",1,10.38,4.2558,3
888,1073,1371,"0",1,3.52,1.6192,4
1531,1073,1371,"0",1,2.04,"0.6528",4
17,1073,1371,"0",1,11.96,5.382,4
300,1073,1371,"0",1,11.76,4.4688,4
595,1073,1371,"0",1,5.68,2.4424,4
439,1073,1371,"0",1,14,6.86,4
1345,1073,3032,"0",1,11.04,5.0784,3
962,1073,3032,"0",1,5.61,2.3562,3
553,1073,3032,"0",1,5.73,1.719,3
1368,1073,3032,"0",1,10.65,3.621,3
480,1073,3032,"0",1,5.07,2.4843,3
476,1073,6076,"0",1,7.28,3.4944,2
1185,1073,6076,"0",1,4.05,1.4985,3
1251,1085,1014,"0",1,10.74,4.9404,3
1201,1085,1014,"0",1,10.11,4.044,3
1351,1085,1014,"0",1,5.01,2.2545,3
488,1085,1014,"0",1,10.36,3.2116,4
692,1085,1014,"0",1,6.2,2.356,4
908,1085,1014,"0",1,2.07,"0.7659",3
259,1085,1014,"0",1,5.7,2.052,3
1045,1085,1882,"0",1,14.8,5.18,4
1382,1085,1882,"0",1,4.52,1.4916,4
7,1085,6563,"0",1,10.44,3.2364,4
236,1085,6563,"0",1,5.43,2.4978,3
279,1085,6563,"0",1,14.1,6.486,5
562,1085,6563,"0",1,2.95,"0.944",5
1271,1085,6563,"0",1,17.5,7.7,5
1115,1085,6563,"0",1,10,4.3,4
1313,1085,3713,"0",1,15.68,7.5264,4
970,1085,3713,"0",1,12.44,5.2248,4
451,1085,680,"0",1,3.56,1.424,2
828,1085,680,"0",1,3.87,1.7802,3
1543,1085,3168,"0",1,4.96,1.9344,2
1420,1085,6048,"0",1,5.19,2.076,3
1450,1085,6048,"0",1,8.31,3.8226,3
534,1085,6048,"0",1,6.76,2.1632,2
578,1085,6048,"0",1,6.87,3.0915,3
861,1085,6048,"0",1,9.8,3.92,4
1485,1085,6631,"0",1,4.5,2.115,3
1235,1085,6631,"0",1,4.14,2.0286,3
426,1085,6631,"0",1,2.4,"0.912",4
1296,1085,6631,"0",1,12.55,6.024,5
659,1085,6631,"0",1,9.63,4.815,3
183,1085,6631,"0",1,9.64,3.0848,4
54,1085,6631,"0",1,11.72,4.8052,4
1208,1085,8176,"0",1,8.61,4.305,3
93,1085,8176,"0",1,3.84,1.4976,4
736,1085,8176,"0",1,4.26,1.491,2
780,1085,8176,"0",1,8.52,2.7264,3
1063,1085,8176,"0",1,12.72,4.3248,4
1358,1085,8176,"0",1,4.2,1.806,2
773,1085,9432,"0",1,1.42,"0.4544",2
230,1085,9432,"0",1,3.57,1.6065,3
301,1085,9432,"0",1,1.59,"0.477",3
916,1085,9432,"0",1,7.71,2.7756,3
213,1085,9432,"0",1,1.68,"0.8232",3
351,1085,9432,"0",1,11.04,4.6368,4
767,1085,9432,"0",1,4.35,1.8705,3
99,1085,7213,"0",1,9.44,4.0592,4
1501,1085,7213,"0",1,5.04,1.9152,2
825,1085,7213,"0",1,8.49,2.8866,3
881,1085,7213,"0",1,3.62,1.3394,2
299,1085,7213,"0",1,3.36,1.5456,2
975,1085,1371,"0",1,11.28,5.5272,3
432,1085,1371,"0",1,9.4,3.666,4
502,1085,1371,"0",1,12.68,4.438,4
1118,1085,1371,"0",1,11.72,4.4536,4
415,1085,1371,"0",1,11.64,4.7724,4
552,1085,1371,"0",1,2.75,"0.825",5
968,1085,1371,"0",1,5.12,2.3552,4
864,1085,1371,"0",1,4.89,2.3472,3
1078,1085,9432,"0",1,6.56,2.7552,4
96,1085,9432,"0",1,6.33,3.0384,3
339,1085,9432,"0",1,4.2,1.68,3
23,1085,9432,"0",1,5.25,2.0475,3
972,1085,9432,"0",1,6.69,2.6091,3
728,1085,6631,"0",1,7.56,2.4192,4
853,1085,6631,"0",1,11.64,3.7248,3
1163,1085,6631,"0",1,2.46,"0.9348",3
647,1085,6631,"0",1,10.96,5.48,4
637,1085,6631,"0",1,4.3,2.064,5
254,1085,6631,"0",1,1.12,"0.5376",2
891,1085,9374,"0",1,9.88,4.5448,4
321,1085,9374,"0",1,7.23,3.2535,3
997,1085,1823,"0",1,13.16,5.6588,4
1146,1085,1823,"0",1,7.71,3.2382,3
697,1085,1823,"0",1,5.32,2.2876,4
487,1085,1823,"0",1,10.4,5.096,4
703,1085,1823,"0",1,11.88,4.8708,4
54,1085,1823,"0",1,8.79,3.4281,3
1133,1085,4607,"0",1,6.16,3.08,4
711,1085,4607,"0",1,8.67,3.0345,3
834,1085,4607,"0",1,8.88,3.7296,3
52,1085,4607,"0",1,4.34,1.736,2
235,1085,3138,"0",1,10.65,3.3015,3
705,1085,3138,"0",1,1.76,"0.8272",2
1267,1085,3138,"0",1,4.8,1.92,3
312,1085,3138,"0",1,8.52,4.0896,4
888,1085,3138,"0",1,2.64,"0.9768",3
1179,1085,1260,"0",1,13.15,4.997,5
237,1085,1260,"0",1,10.72,5.1456,4
1092,1085,1260,"0",1,11.9,5.117,5
1229,1085,1260,"0",1,5.2,2.34,4
87,1085,1260,"0",1,3.56,1.7088,2
397,1085,1260,"0",1,2.7,1.026,2
646,1085,4020,"0",1,3.84,1.6896,3
7,1085,5852,"0",1,5.22,1.827,2
610,1085,5852,"0",1,6.81,3.2688,3
773,1085,5852,"0",1,2.84,1.3348,4
1016,1085,5852,"0",1,2.34,"0.7488",2
1160,1085,622,"0",1,5.52,1.9872,2
683,1085,622,"0",1,6.48,2.5272,3
140,1085,622,"0",1,5.46,1.911,3
211,1085,622,"0",1,8.16,2.5296,3
827,1085,622,"0",1,1.9,"0.627",2
124,1085,622,"0",1,3.63,1.5246,3
261,1085,622,"0",1,13.52,4.5968,4
858,1085,5852,"0",1,4.44,1.8648,2
9,1085,5852,"0",1,7.26,2.3232,3
1411,1085,5852,"0",1,3.8,1.824,2
735,1085,5852,"0",1,2.94,1.47,2
132,1085,9887,"0",1,5.76,2.3616,3
215,1085,9887,"0",1,2.37,"0.8058",3
1524,1085,9887,"0",1,2.52,"0.8316",2
1428,1085,2434,"0",1,11.58,3.9372,3
685,1085,2434,"0",1,3.06,1.1322,2
941,1085,2434,"0",1,15.8,7.268,4
1318,1085,2434,"0",1,3.72,1.3392,4
602,1085,2434,"0",1,10.7,4.066,5
1191,1085,2434,"0",1,8.4,3.36,4
569,1085,2434,"0",1,9.48,4.6452,3
755,1085,9954,"0",1,8.94,3.3078,3
705,1085,9954,"0",1,1.76,"0.704",2
855,1085,9954,"0",1,7.23,3.615,3
406,1085,9954,"0",1,4.92,2.214,3
1055,1085,462,"0",1,4.86,2.2356,3
1365,1085,462,"0",1,1.59,"0.5724",3
558,1085,462,"0",1,2.4,"0.888",3
547,1085,462,"0",1,6.93,2.772,3
1290,1085,9374,"0",1,6.42,3.0174,2
1467,1085,9374,"0",1,15.52,5.1216,4
1350,1085,9374,"0",1,2.76,1.242,3
1280,1085,2094,"0",1,5.48,2.3016,4
398,1085,2152,"0",1,3.2,1.376,4
614,1085,2152,"0",1,11.34,3.6288,3
1523,1085,2152,"0",1,6.24,3.0576,4
354,1085,2152,"0",1,9,2.79,4
755,1085,8039,"0",1,8.94,3.576,3
345,1085,8039,"0",1,6.33,2.6586,3
1160,1085,8039,"0",1,8.28,3.726,3
272,1085,8039,"0",1,11.73,3.9882,3
235,1085,8039,"0",1,10.65,5.325,3
1077,1085,8039,"0",1,14.72,4.7104,4
222,1085,1948,"0",1,11.85,4.74,3
384,1085,1948,"0",1,1.62,"0.6156",3
628,1085,1948,"0",1,5.6,2.632,4
312,1085,1948,"0",1,4.26,1.5336,2
1260,1085,1948,"0",1,2.68,"0.8576",4
1530,1085,1948,"0",1,5.08,2.4892,4
542,1085,680,"0",1,4.53,1.4949,3
644,1085,680,"0",1,3.48,1.1136,4
1459,1085,680,"0",1,4.29,1.4157,3
157,1085,680,"0",1,5.9,2.596,2
